instru,expiry date,curr date,entry time,exit time,dte,spot entry,spot exit,spot move,buy ce,buy pe,sell ce,sell pe,max profit,max loss,P&L,live mtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKNIFTY,25/01/24 0:00,25/01/24 9:30,9 20,15 25,0,45100,45000,-100,100.9,133.05,3.1,2.35,1771.5,228.5,-191.1,30.25,-19.5,24.1,-4.3,26.25,-15.95,12.85,16.95,9.9,16.25,30.55,207.85,177,143.1,148.5,93.2,142.15,149.6,162.05,169.5,144.35,129.75,156.3,101.85,115.1,129.5,124.7,25.25,77.05,203.6,184.9,165.4,142.35,143.95,188.85,182.25,192.5,168.35,174.1,136.7,159.75,128.75,160,223.35,194.35,219.8,177.8,205.3,205.3,207.75,213.3,196,184.45,119.8,147.6,130.3,118.15,159.1,160,183.15,148.35,104.15,136.8,130.7,136.45,146.9,115,75,-17.85,-97.7,-130.6,-173.35,-191.1
BANKNIFTY,31/01/24 0:00,31/01/24 9:30,9 20,15 25,0,45100,46000,900,116.6,106.8,1.65,1.4,1779.65,220.35,479.6,-3.75,-5.75,-2.9,-13.65,109.05,92,76.9,65.05,199.4,383.2,429.05,364.1,380.65,408.9,606.65,652.6,585.3,590.15,553.1,592.05,583.1,658.25,582.95,590.95,586,651.65,628,629.9,609.35,617.8,641.5,653.7,676.5,612.9,560.95,583.15,569.15,472.9,484.2,441.65,402.4,419.5,435.4,475.55,493.6,496.5,529.45,523.4,513.35,525.2,520.65,472,484.45,493.3,544,532.3,529.05,540.75,522.15,527.3,474.35,456.3,512.2,512.15,557.45,537.35,551.6,523.5,505.55,484.55,475.1,475.85,479.6
BANKNIFTY,07/02/24 0:00,07/02/24 9:30,9 20,15 25,0,46000,45800,-200,74.3,87.15,1.5,1.25,1841.3,158.7,-158.7,-8.05,-25.5,-27,-32.15,-38.5,-46.5,-51.7,-58.7,-44.55,-48,-59.4,-66.45,-67.45,-64.45,-71.95,-74.85,-77.8,-79.65,-77.6,-83,-75.65,-78,-80.8,-86.3,-81.85,-77.15,-21.25,52.35,15.15,-5.3,6.25,-6,-20.8,-12.45,-8.1,-17,-1.65,-11,-24.15,-22.7,-17.9,7.9,-9.35,-18.6,-25.65,-46.95,-34.7,-40.8,-34.7,-19.8,-67.6,-83.7,-68.75,-58.15,-46.05,-68.25,-77.75,-95.95,-92.5,-121.6,-120.7,-118.1,-108.2,-86.5,-120.4,-118.9,-132.5,-132.25,-146.35,-154.5,-158.4,-158.45,-158.7
BANKNIFTY,14/02/24 0:00,14/02/24 9:30,9 20,15 25,0,45100,45900,800,77,128.05,1.35,2.05,1798.35,201.65,406.2,25.55,18.6,-3.5,-34.15,-50.45,-59.55,-57.45,-53.6,-90,-89.55,-60.9,-30.6,-40.75,-70.6,-62.85,-58,-72.6,-73.4,-36.8,13.05,22.35,6.5,-11.35,-29.7,4.1,-44.15,-83.35,-80.75,-69.25,-74.05,-30.25,-17.25,4.05,0.2,22.35,20.3,64.55,159.25,135.15,127.1,110.9,127.1,127.45,228.95,282.35,244.25,217.55,169,88.55,86.1,33.3,28.2,64.4,97.45,30.45,22.1,13.05,54.75,191.45,243.75,304.8,284.75,423.55,551.85,698.85,671.5,580.9,518.8,486.1,425.35,343.3,376.4,406.15
BANKNIFTY,21/02/24 0:00,21/02/24 9:30,9 20,15 25,0,47200,46900,-300,97.65,99.45,1,2.1,1806,194,-193.4,-1,-8.7,-11.95,-37.6,-33,-43.2,-50.4,-49.45,-63.6,-73.7,-67.95,-38.35,-48.5,-40.65,-45.9,6.25,1.45,-43.15,-36.3,-74.4,-59.55,-79.8,-60.75,-82.15,-77.7,-81.9,-97.9,-118.65,-125.8,-126.8,-127.3,-128.7,-127.9,-134.95,-134.25,-137.15,-138.9,-142.25,-146.45,-149.5,-148.4,-143.75,-146.45,-141.9,-148.85,-155.4,-153.4,-155.4,-160.1,-160.55,-159.2,-154.85,-165.65,-163.55,-156.7,-153.5,-163.05,-163.35,-163.2,-175.85,-156.55,-139.55,-151.05,-152.2,-158.9,-172.95,-171.45,-180.55,-189.35,-192.75,-193.3,-193.05,-193.35
BANKNIFTY,29/02/24 0:00,29/02/24 9:30,9 20,15 25,0,45900,46300,400,107,141.15,2.7,1.1,1755.65,244.35,-216,-12,-33.1,-33.15,-11.05,-32.5,-43.65,26.05,-0.25,-17.25,67.7,36.2,35.8,6.95,5.45,-7.75,-8.45,-34.15,-48.85,-44.75,-69.75,-77.75,-94.55,-104.3,-107.9,-113.6,-125.3,-125,-121.95,-129.25,-122.8,-132.2,-136.65,-133.75,-134.45,-139.4,-145.95,-156.6,-149.05,-155.4,-154,-135.1,-157.95,-155.1,-156.65,-155.5,-145.35,-118.2,-132,-128.35,-145.2,-130.9,-165.65,-168.9,-71.1,-97.3,-114.15,-149.3,-142.35,-117.6,-161.95,-143.55,-141.25,-182.65,-155.6,0.55,-45.6,-71.7,-215.55,-234.65,-226.7,-203.65,-216.1,-216.05
BANKNIFTY,06/03/24 0:00,06/03/24 9:30,9 20,15 25,0,47600,47900,300,89.55,111.95,0.75,1.6,1800.85,199.15,-34.2,-10.7,-13.9,-16,-8.15,95.55,92.5,92.4,36.75,44.75,145.85,205.25,203.35,128.35,91.65,86.65,75.8,108.25,71.25,56.75,66.6,141.05,80.5,90.85,75.7,67.9,105.4,78.6,77.8,69.6,91.35,74.35,66.65,51.1,73.15,78.95,79.85,95,120,105.8,145.25,101.55,85.35,78.75,78.8,61.3,77.05,101.7,86.45,74.5,48.85,78.55,85.8,85.65,124.9,109.45,97.45,127.7,122.8,131.55,93.4,96.5,110.4,111.9,138.25,91.4,74.7,68.3,26.5,39.1,0.3,-24.7,-34.15,-34.15
BANKNIFTY,13/03/24 0:00,13/03/24 9:30,9 20,15 25,0,47400,46900,-500,78.15,97.25,1.2,1.1,1826.9,173.1,47.5,-16.9,-10.2,-17.35,-27.15,-38.65,-40.45,-26.3,-40.1,-35.2,-41.55,-57.3,-66.6,-63.8,-73.55,-72.25,-82.1,-89.35,-91.1,-89.2,-87.15,-64.2,-83.1,-74.1,-80.85,18.4,9.4,-15.3,-3.05,-18.65,-2.05,-6.05,-20.55,-44.2,-39.9,-12.35,-8.95,-5.2,-33.85,-38.45,-34.45,-16.85,-32.1,-32.85,-32.45,-40.65,-39.3,-31.25,-20.95,-22.7,-50.35,-34.8,-28.6,-27.85,26,32.75,14.65,27,43.1,141.6,157.5,127.75,120.05,130.4,148.65,111.9,47.45,87.85,61.3,-12.95,-5.75,44.3,55.45,47.55
BANKNIFTY,20/03/24 0:00,20/03/24 9:30,9 20,15 25,0,46500,46300,-200,70.2,81,1.2,0.85,1850.85,149.15,-149,-8.6,-29.95,-36,-39.15,-41.8,-49.35,-41.7,-26.85,22.65,85.5,123.75,121.95,136.9,138.65,150.95,122.5,326.55,297.95,250.3,133.8,107.05,81.8,104.7,94.2,141.8,108.75,115.3,109.75,0.25,-0.2,-19.85,-14.3,-10.15,-31.8,-29,-75.6,-82.15,-77.85,-85.4,-89.6,-97.85,-96.65,-97,-92.05,-98.2,-102.3,-95.3,-98.6,-63.05,-95.1,-104.5,-96.35,-85.6,-112.85,-117.5,-109.5,-102.85,-108.65,-82.2,-117.5,-38.35,-67.45,-55.7,-96.35,-92.2,-89.75,-83.05,-130.5,-128.25,-126.25,-144.75,-148.3,-149
BANKNIFTY,27/03/24 0:00,27/03/24 9:30,9 20,15 25,0,46700,46900,200,65.7,55.4,0.9,0.85,1880.65,119.35,-119.3,-2.5,-6.15,-7.5,-7.85,-1.65,-3.7,-11.2,-7.15,29.4,31.65,18.15,24.05,24.75,-14.4,10.9,-15.25,-22.4,-45.95,-47.35,-51,-52.35,-61.35,-66.55,-66.7,-68.95,-70.15,-72.5,-70.85,-73.1,-74.1,-74.75,-77.8,-80.05,-81.65,-82.35,-82.55,-85.3,-86.85,-89.95,-89.15,-88.5,-89.25,-87.75,-85.85,-88.95,-95,-94.9,-95.8,-96.2,-97.5,-97.8,-98.9,-96.85,-102.2,-101.75,-104.75,-107.3,-107.6,-106.7,-108.3,-110.7,-112.2,-113.6,-115.3,-115.35,-116.45,-117.25,-118.05,-119,-119.1,-119.05,-118.95,-119.25
